Geneid	0_R1	0_R2	5_R1	5_R2	10_R1	10_R2	15_R1	15_R2	Entity	Symbol	relative changes	negligible changes	Genes with too high Zero count	Outlier
gene-PA0925	14.900316880072316	6.284652564205582	15.106837296457156	11.680771197888117	1.338372752872148	3.139463606945436	2.770711065212464	1.2461055308082458	host	gene-PA0925	0.7895794081100146	0	0	1
gene-PA5178	632.0217743297341	426.0096631022212	298.6505527068838	254.05677355406652	58.44227687541712	60.434674433699634	15.616735094833883	18.380056579421627	host	gene-PA5178	0.9535768152604669	0	1	1
gene-PA5205	65.18888635031638	36.361204121475154	9.877547463068142	14.600963997360148	0.4461242509573826	4.316762459549974	2.015062592881792	0.6230527654041229	host	gene-PA5205	1.2859861437698423	0	0	1
gene-PA1439	21.729628783438795	13.916016392169505	12.782708481617597	10.846430398038969	3.568994007659061	2.3545977052090765	0.5037656482204479	1.8691582962123687	host	gene-PA1439	0.8352502154531894	0	0	1
gene-PA1503	4.345925756687759	1.795615018344452	2.3241288148395625	1.251511199773727	0.4461242509573826	0.0	0.0	0.0	host	gene-PA1503	1.1258722894843545	0	0	1
gene-PA0730	46.56349025022599	30.07655155726957	20.917159333556064	25.030223995474536	4.015118258616443	2.3545977052090765	2.266945416992016	0.6230527654041229	host	gene-PA0730	0.9572234351717159	0	0	1
gene-PA1695	27.938094150135598	5.835748809619469	8.13445085193847	3.337363199396605	2.676745505744296	2.3545977052090765	0.2518828241102239	1.2461055308082458	host	pscP	1.3055634362151995	0	0	1
gene-PA4506	22.971321856778157	15.262727655927842	8.13445085193847	7.926237598566937	0.8922485019147652	2.3545977052090765	0.2518828241102239	0.6230527654041229	host	gene-PA4506	1.0495242427431273	0	0	1
gene-PA3686	514.0609323624949	557.9873669505384	231.2508170765365	295.77381354652414	47.73529485243994	56.51034492501784	20.150625928817917	21.18379402374018	host	adk	0.9486676080768126	0	1	1
gene-PA0550	16.142009953411677	16.160535165100068	18.01199831500661	27.95041679494657	3.1228697567016783	2.747030656077256	2.518828241102239	0.6230527654041229	host	gene-PA0550	0.8569720631110749	0	0	1
gene-PA4637	13.658623806732956	57.45968058702246	32.53780340775388	38.37967679306096	12.045354775849331	17.267049838199895	7.05271907508627	2.803737444318553	host	gene-PA4637	0.7672804859858835	0	0	1
gene-PA2937	2.48338614667872	3.591230036688904	0.5810322037098906	0.8343407998491512	0.4461242509573826	0.7848659017363588	0.0	0.0	host	gene-PA2937	1.0953321434639884	0	0	1
gene-PA5043	835.6594383573891	561.1296932326412	406.72254259692346	364.18975913415454	33.01319457084631	32.17950197119071	8.060250371527166	6.230527654041229	host	pilN	1.03962783073386	0	1	1
gene-PA1816	95.6103666471307	109.08361236442543	78.43934750083524	95.9491919826524	12.491479026806712	18.83678164167261	5.541422130424927	5.919001271339168	host	dnaQ	0.8136832051792315	0	0	1
gene-PPLUZ19_gp23	1.24169307333936	0.0	0.5810322037098906	2.920192799472029	7407.000938645423	11266.750019425432	35152.26316717463	34447.65282004585	phage	gp23	1.2935496323029234	0	0	0
gene-PA4733	125.41100040727534	84.84280961677536	59.26528477840885	50.06044799094907	6.691863764360739	3.531896557813615	2.770711065212464	1.5576319135103072	host	acsB	1.0386985054836935	0	0	1
gene-PA0027	154.5907876307503	118.06168745614772	53.45496274130994	81.34822798529224	8.030236517232886	4.316762459549974	3.274476713432911	2.492211061616492	host	gene-PA0027	1.04608265793837	0	0	1
gene-PA4819	0.0	1.346711263758339	0.5810322037098906	2.085851999622878	0.4461242509573826	0.3924329508681794	0.0	0.0	host	gene-PA4819	1.152965653702671	0	0	1
gene-PA0407	399.20432307860415	342.9624685037903	148.744244149732	159.35909277118787	21.860088296911748	23.54597705209077	4.282008009873807	3.1152638270206143	host	gshB	1.0679589511176708	0	0	1
gene-PA4496	129.7569261639631	88.43403965346425	162.10798483505948	121.81375677797608	14.275976030636244	7.848659017363588	3.526359537543135	1.2461055308082458	host	gene-PA4496	0.9424815643460134	0	0	1
gene-PA1563	31.663173370153675	21.547380220133423	19.17406272242639	15.435304797209298	4.015118258616443	3.139463606945436	0.7556484723306718	1.2461055308082458	host	gene-PA1563	0.8871944697946088	0	0	1
gene-PA0532	13.037777270063277	10.773690110066712	8.13445085193847	9.59491919826524	0.4461242509573826	1.5697318034727177	0.2518828241102239	0.9345791481061844	host	gene-PA0532	0.8887103271790805	0	0	1
gene-PA3666	58.35957444694991	37.70791538523349	82.50657292680447	81.34822798529224	15.168224532551008	8.241091968231768	2.770711065212464	3.1152638270206143	host	dapD	0.8808204665246393	0	0	1
gene-PA3294	27.938094150135598	22.445187729305648	13.363740685327484	11.680771197888117	4.015118258616443	3.139463606945436	1.5112969446613436	0.3115263827020614	host	gene-PA3294	0.9098362750254422	0	0	1
gene-PA4006	183.77057485422523	165.64548544227569	148.744244149732	204.41349596304207	17.844970038295305	27.07787360990438	7.05271907508627	3.7383165924247375	host	nadD	0.8696634313645355	0	0	1
gene-PA4932	542.6198730493002	674.2534393883417	492.1342765422774	732.5512222675547	218.15475871816008	277.842529214671	86.14392584569659	56.69780165177519	host	rplI	0.6342897935539645	0	1	1
gene-PA5347	59.60126752028927	52.97064304116133	34.86193222259344	47.55742559140162	4.015118258616443	5.101628361286332	1.0075312964408958	5.295948505935045	host	gene-PA5347	0.8888590871150873	0	0	1
gene-PA2290	251.44284735122037	207.3935346187842	305.6229391514025	287.8475759479572	57.55002837350236	47.09195410418153	9.319664492078283	4.984422123232983	host	gcd	0.8248103213558629	0	0	1
gene-PA3088	33.52571298016272	37.70791538523349	29.632642389204424	26.69890559517284	7.584112266275504	7.06379311562723	1.2594141205511196	1.2461055308082458	host	gene-PA3088	0.7889242272259421	0	0	1
gene-PA0430	101.1979854771578	91.12746218098094	151.64940516828145	149.76417357292266	22.752336798826512	29.432471315113457	5.289539306314702	5.295948505935045	host	metF	0.8304661741457071	0	0	1
gene-PA4308	212.9503620777002	127.03976254786996	74.372122074866	78.8452055857448	17.398845787337923	15.304885083858997	9.06778166796806	7.476633184849475	host	gene-PA4308	1.0046829021093235	0	0	1
gene-PA0527.1	265.1014711579533	610.9580099916998	214.98191537265956	351.25747673649266	139.19076629870338	262.14521117994383	113.09538802549056	83.17754418145041	host	rsmY	0.6213179977632682	0	1	1
gene-PA1664	1.24169307333936	1.346711263758339	1.1620644074197812	1.6686815996983024	0.0	0.3924329508681794	1.0075312964408958	0.3115263827020614	host	gene-PA1664	0.6145951314165157	0	0	1
gene-PA3738	15.521163416741995	11.671497619238938	10.458579666778032	11.680771197888117	0.8922485019147652	1.1772988526045385	0.7556484723306718	0.3115263827020614	host	xerD	0.9047401169165271	0	0	1
gene-PA2029	14.279470343402638	17.507246428858405	8.71548305564836	5.840385598944058	2.676745505744296	0.7848659017363588	0.5037656482204479	0.6230527654041229	host	gene-PA2029	0.9693169981123485	0	0	1
gene-PA4085	3.7250792200180793	4.48903754586113	1.743096611129672	2.920192799472029	0.0	0.3924329508681794	0.0	0.3115263827020614	host	cupB2	0.9941552191307848	0	0	1
gene-PA3760	18.625396100090395	13.018208882997277	4.067225425969235	8.760578398416088	3.1228697567016783	2.3545977052090765	0.5037656482204479	0.6230527654041229	host	gene-PA3760	0.9583878558393604	0	0	1
gene-PA1501	28.55894068680528	17.507246428858405	10.458579666778032	7.509067198642361	0.8922485019147652	1.1772988526045385	1.0075312964408958	1.5576319135103072	host	gene-PA1501	1.092950126459885	0	0	1
gene-PA0771	98.7145993304791	101.45224853646154	153.39250177941113	168.11967116960398	20.075591293082216	23.54597705209077	6.297070602755598	5.607474888637106	host	era	0.8657361922411301	0	0	1
gene-PA2611	204.87935710099435	97.41211474518651	175.47172552038697	152.2671959724701	24.090709551698662	14.912452132990818	6.045187778645374	6.230527654041229	host	cysG	0.9123354261145756	0	0	1
gene-PA4300	16.762856490081358	6.284652564205582	9.29651525935825	13.34945279758642	3.568994007659061	1.962164754340897	1.7631797687715676	1.2461055308082458	host	tadC	0.8057631445900771	0	0	1
gene-PPLUZ19_gp36	0.0	0.0	150.48734076086168	226.52352715904456	24.536833802656044	110.6660921448266	49678.59751643535	40368.52324968123	phage	gp36	1.7312539748431703	0	0	0
gene-PA4008	13.037777270063277	3.591230036688904	7.553418648228578	6.257555998868634	0.8922485019147652	0.3924329508681794	0.0	1.5576319135103072	host	gene-PA4008	1.0198098745053863	0	0	1
gene-PA4214	4.966772293357439	40.40133791275017	4.648257629679125	85.93710238446258	0.8922485019147652	10.595689673440845	2.266945416992016	0.6230527654041229	host	phzE1	1.5001487845459462	0	0	1
gene-PA4694	479.29352630899285	382.9149026619544	517.6996935055125	414.2502071251036	69.14925889839431	65.92873574585414	15.868617918944109	20.56074125833605	host	ilvC	0.8424539555136887	0	0	1
gene-PA5103	37.25079220018079	17.95615018344452	12.201676277907705	11.680771197888117	0.8922485019147652	2.747030656077256	0.2518828241102239	0.9345791481061844	host	gene-PA5103	1.1302389991686659	0	0	1
gene-PA2972	21.729628783438795	19.75176520178897	43.5774152782418	43.80289199208044	6.691863764360739	5.101628361286332	1.0075312964408958	1.8691582962123687	host	gene-PA2972	0.9201068964861798	0	0	1
gene-PA5432	0.6208465366696799	1.346711263758339	1.1620644074197812	3.337363199396605	0.0	1.5697318034727177	0.2518828241102239	0.3115263827020614	host	gene-PA5432	0.9340914778378732	0	0	1
gene-PA3512	3.7250792200180793	3.142326282102791	2.905161018549453	2.503022399547454	0.8922485019147652	0.3924329508681794	0.0	0.3115263827020614	host	gene-PA3512	0.8014327240574513	0	0	1
gene-PA5095	15.521163416741995	16.60943891968618	14.525805092747266	10.429259998114391	2.676745505744296	2.3545977052090765	0.0	0.3115263827020614	host	gene-PA5095	0.8622429562651284	0	0	1
gene-PPLUZ19_gp16	0.0	0.0	2.905161018549453	3.337363199396605	44297.01525031139	44281.349310063626	14533.63895115992	15723.671114121147	phage	gp16	1.2173134375339765	0	0	0
gene-PA0035	32.28401990682335	19.302861447202854	13.363740685327484	13.766623197510995	0.4461242509573826	1.5697318034727177	1.5112969446613436	0.6230527654041229	host	trpA	1.0408431681209858	0	0	1
gene-PA2709	149.62401533739285	77.21144578881143	63.33251020437808	42.55138079230672	9.368609270105036	10.203256722572664	2.266945416992016	0.9345791481061844	host	cysK	1.0842732019455399	0	0	1
gene-PA1304	51.53026254358343	33.21887783937236	36.02399663001322	38.37967679306096	4.015118258616443	7.06379311562723	2.770711065212464	2.492211061616492	host	gene-PA1304	0.8466658170698501	0	0	1
gene-PA0803	18.625396100090395	15.262727655927842	12.782708481617597	17.521156796832177	1.338372752872148	3.531896557813615	0.7556484723306718	1.2461055308082458	host	gene-PA0803	0.8304733739587686	0	0	1
gene-PA4870	3.1042326833483997	3.591230036688904	3.486193222259344	5.006044799094908	2.230621254786913	0.7848659017363588	0.0	0.0	host	gene-PA4870	0.7599284265804496	0	0	1
gene-PA2594	9.93354458671488	11.222593864652824	11.039611870487922	7.926237598566937	0.8922485019147652	1.962164754340897	1.0075312964408958	0.6230527654041229	host	gene-PA2594	0.818541360470377	0	0	1
gene-PA0495	26.075554540126557	18.853957692616746	10.458579666778032	12.097941597812692	2.676745505744296	1.962164754340897	1.0075312964408958	0.6230527654041229	host	gene-PA0495	0.9576287954895613	0	0	1
gene-PA1915	51.53026254358343	35.46339661230292	17.43096611129672	16.686815996983025	4.907366760531208	2.747030656077256	1.7631797687715676	2.1806846789144303	host	gene-PA1915	1.029507016712861	0	0	1
gene-PPLUZ19_gp40	0.0	0.0	56.36012375985939	81.34822798529224	6.245739513403357	27.07787360990438	4746.98370318128	3916.8212097130186	phage	gp40	1.6979484490327883	0	0	0
gene-PA0045	53.39280215359247	82.14938708925868	170.82346789070786	143.50661757405402	35.24381582563323	34.53409967639979	9.823430140298733	12.149528925380396	host	gene-PA0045	0.8320004930005793	0	0	1
gene-PA5320	101.1979854771578	76.3136382796392	58.68425257469895	68.4159455876304	12.937603277764095	5.494061312154512	5.289539306314702	3.426790209722676	host	coaC	0.8805925234783161	0	0	1
gene-PA4147	57.73872791028023	15.262727655927842	12.201676277907705	15.852475197133874	1.7844970038295305	3.924329508681794	0.7556484723306718	0.9345791481061844	host	acoR	1.3082949873279253	0	0	1
gene-PA3417	15.521163416741995	4.040133791275017	2.3241288148395625	3.7545335993211806	1.338372752872148	0.3924329508681794	0.5037656482204479	0.3115263827020614	host	gene-PA3417	1.345255585816207	0	0	1
gene-PA2962	54.63449522693183	33.21887783937236	42.41535087082202	47.55742559140162	3.1228697567016783	7.848659017363588	1.2594141205511196	2.1806846789144303	host	tmk	0.8837053278866913	0	0	1
gene-PA5216	92.5061339637823	77.66034954339754	16.26890170387694	16.26964559705845	1.7844970038295305	1.962164754340897	2.015062592881792	0.9345791481061844	host	gene-PA5216	1.3267863791232202	0	0	1
gene-PA0887	946.1701218845922	423.76514432929065	398.588091744985	386.7169607300816	90.56322294434868	49.83898476025879	20.65439157703836	36.13706039343913	host	acsA	1.008757531680278	0	1	1
gene-PA1281	3.1042326833483997	2.693422527516678	2.3241288148395625	3.337363199396605	0.0	0.7848659017363588	0.2518828241102239	0.0	host	cobV	0.8646211677686045	0	0	1
gene-PA2037	29.800633760144635	30.07655155726957	16.26890170387694	23.361542395776237	2.230621254786913	4.709195410418153	1.2594141205511196	0.6230527654041229	host	gene-PA2037	0.8912906484016905	0	0	1
gene-PA2057	8.691851513375518	7.182460073377808	2.905161018549453	2.503022399547454	1.7844970038295305	0.0	0.2518828241102239	0.3115263827020614	host	gene-PA2057	1.039251826975516	0	0	1
gene-PPLUZ19_gp44	0.0	0.0	27.88954577807475	24.195883195625385	4.015118258616443	15.304885083858997	457.41920858416665	362.3051830824975	phage	gp44	1.564121015403338	0	0	0
gene-PA2279	4.966772293357439	1.795615018344452	2.3241288148395625	4.171703999245756	0.8922485019147652	1.1772988526045385	0.5037656482204479	0.6230527654041229	host	arsC	0.7625091954427348	0	0	1
gene-PA4180	75.74327747370094	41.74804917650851	33.69986781517366	17.521156796832177	6.245739513403357	2.3545977052090765	0.7556484723306718	3.1152638270206143	host	gene-PA4180	1.0898562487361585	0	0	1
gene-PA2433	8.691851513375518	4.040133791275017	7.553418648228578	5.423215199019484	1.7844970038295305	0.3924329508681794	0.0	0.6230527654041229	host	gene-PA2433	0.8899943790909984	0	0	1
gene-PA4222	132.24031231064183	77.66034954339754	72.04799326002644	75.09067198642362	23.19846104978389	21.58381229774987	1.7631797687715676	2.1806846789144303	host	gene-PA4222	0.847417640607847	0	0	1
gene-PA3526	64.5680398136467	38.60572289440572	47.06360850050114	40.46552879268384	6.691863764360739	9.025957869968126	2.770711065212464	1.8691582962123687	host	gene-PA3526	0.8560906348748618	0	0	1
gene-PA1143	6.829311903366478	2.693422527516678	1.743096611129672	0.8343407998491512	0.4461242509573826	0.3924329508681794	0.2518828241102239	0.0	host	gene-PA1143	1.2918417767846402	0	0	1
gene-PA5496	52.15110908025311	58.357488096194686	34.86193222259344	47.55742559140162	1.7844970038295305	5.101628361286332	2.770711065212464	0.3115263827020614	host	nrdJb	0.9344672292230647	0	0	1
gene-PA5428	34.76740605350207	15.262727655927842	14.525805092747266	11.26360079796354	3.568994007659061	3.531896557813615	0.7556484723306718	0.6230527654041229	host	gene-PA5428	1.0162900623495834	0	0	1
gene-PA2908	19.86708917342976	8.97807509172226	9.877547463068142	10.012089598189815	2.230621254786913	2.3545977052090765	0.0	0.6230527654041229	host	cbiD	0.9383864158528299	0	0	1
gene-PA0435	12.416930733393595	6.284652564205582	9.29651525935825	15.435304797209298	1.338372752872148	1.5697318034727177	0.5037656482204479	0.3115263827020614	host	gene-PA0435	0.9387971333651822	0	0	1
gene-PA1259	8.691851513375518	2.693422527516678	1.743096611129672	1.6686815996983024	0.0	0.7848659017363588	0.5037656482204479	0.3115263827020614	host	gene-PA1259	1.2906452393129395	0	0	1
gene-PA3303	16.762856490081358	8.529171337136146	6.972386444518688	7.091896798717785	2.230621254786913	0.7848659017363588	0.5037656482204479	0.0	host	gene-PA3303	0.9976391076072587	0	0	1
gene-PA5542	279.38094150135595	117.6127837015616	139.44772889037375	139.33491357480827	16.506597285423155	12.16542147691356	1.5112969446613436	2.1806846789144303	host	gene-PA5542	1.0453036413493075	0	0	1
gene-PA5167	332.7737436549484	226.69639606598705	584.51839693215	583.2042190945567	50.41204035818424	36.49626443074069	5.289539306314702	8.722738715657721	host	gene-PA5167	1.0147285968915367	0	0	1
gene-PA5354	3.7250792200180793	2.693422527516678	0.5810322037098906	1.6686815996983024	0.0	0.0	0.0	0.0	host	glcE	1.2578629991092742	0	0	1
gene-PPLUZ19_gp48	0.0	0.0	87.1548305564836	96.78353278250154	14.275976030636244	46.30708820244517	277.0711065212463	223.36441639737805	phage	gp48	1.050827371579025	0	0	0
gene-PA1831	50.28856947024407	61.94871813288359	51.13083392647038	39.21401759291011	8.030236517232886	9.025957869968126	2.770711065212464	2.492211061616492	host	gene-PA1831	0.8300318442293959	0	0	1
gene-PA1023	31.663173370153675	26.036417765994557	19.17406272242639	14.18379359743557	2.676745505744296	1.1772988526045385	0.2518828241102239	0.0	host	gene-PA1023	0.9972904111617543	0	0	1
gene-PA3303a	5.587618830027119	4.9379413004472426	5.229289833389016	2.920192799472029	0.0	0.3924329508681794	0.0	0.0	host	gene-PA3303a	1.0081041965489332	0	0	1
gene-PA3368	7.450158440036159	7.182460073377808	7.553418648228578	10.846430398038969	1.338372752872148	1.962164754340897	0.5037656482204479	0.0	host	gene-PA3368	0.8343155529077341	0	0	1
gene-PA1542	4.966772293357439	5.386845055033356	3.486193222259344	10.429259998114391	2.676745505744296	0.7848659017363588	0.2518828241102239	0.3115263827020614	host	gene-PA1542	0.9078805844287102	0	0	1
gene-PA5039	321.5985059948942	159.8097366326562	162.10798483505948	154.35304797209298	20.967839794996983	10.595689673440845	4.282008009873807	6.230527654041229	host	aroK	1.0185416688289906	0	0	1
gene-PA0516	7.450158440036159	3.142326282102791	2.3241288148395625	2.085851999622878	1.338372752872148	0.3924329508681794	0.2518828241102239	0.3115263827020614	host	nirF	1.0321513504096136	0	0	1
gene-PA0955	130.99861923730245	82.14938708925868	119.69263396423749	120.56224557820236	17.844970038295305	17.659482789068075	7.304601899196494	5.607474888637106	host	gene-PA0955	0.8361570280156844	0	0	1
gene-PA1947	45.94264371355631	23.34299523847788	40.091222055982456	37.12816559328723	5.353491011488591	3.531896557813615	0.5037656482204479	1.2461055308082458	host	rbsA	0.9173919874893743	0	0	1
gene-PA0668.3	149.62401533739285	253.1817175865677	137.1236000755342	181.05195356726583	70.04150740030907	135.3893680495219	53.14727588725725	40.80995613397005	host	gene-PA0668.3	0.5234021790182217	0	0	1
gene-PA3110	58.98042098361959	52.97064304116133	98.77547463068142	109.7158151801634	20.967839794996983	15.697318034727177	5.037656482204478	3.7383165924247375	host	gene-PA3110	0.8493002599136736	0	0	1
gene-PA0542	112.99406967388174	45.339279213197415	29.632642389204424	36.710995193362656	6.245739513403357	6.278927213890871	1.5112969446613436	1.5576319135103072	host	gene-PA0542	1.1722295761169217	0	0	1
gene-PA5193	75.12243093703127	62.846525642055816	41.25328646340223	52.98064079042111	9.368609270105036	9.025957869968126	5.289539306314702	3.1152638270206143	host	yrfI	0.840486261212862	0	0	1
gene-PA2231	27.938094150135598	26.934225275166774	27.30851357436486	31.28777999434317	4.907366760531208	2.747030656077256	1.0075312964408958	2.1806846789144303	host	pslA	0.8317719218568038	0	0	1
gene-PA1870	1.86253961000904	5.835748809619469	1.1620644074197812	3.7545335993211806	0.4461242509573826	0.7848659017363588	1.0075312964408958	0.0	host	gene-PA1870	0.9935640858698808	0	0	1
gene-PA4977	27.938094150135598	21.547380220133423	21.498191537265956	36.710995193362656	1.7844970038295305	1.962164754340897	0.2518828241102239	0.9345791481061844	host	aruI	0.965151786956485	0	0	1
gene-PA2659	46.56349025022599	38.60572289440572	33.118835611463766	28.36758719487114	6.245739513403357	9.810823771704486	1.2594141205511196	2.1806846789144303	host	gene-PA2659	0.8076411353925907	0	0	1
gene-PA0358	10.554391123384558	10.3247863554806	18.5930305187165	21.27569039615336	4.461242509573826	5.886494263022692	1.0075312964408958	0.6230527654041229	host	gene-PA0358	0.7886154497104741	0	0	1
gene-PA2692	27.938094150135598	9.426978846308373	14.525805092747266	10.012089598189815	4.015118258616443	1.962164754340897	1.7631797687715676	0.0	host	gene-PA2692	0.9926946189731005	0	0	1
gene-PA2922	1.86253961000904	0.448903754586113	0.0	1.251511199773727	0.0	0.0	0.0	0.3115263827020614	host	gene-PA2922	1.3574043328750225	0	0	1
gene-PA5149.1	65.18888635031638	70.02898571543362	16.84993390758683	23.361542395776237	2.676745505744296	3.531896557813615	1.2594141205511196	1.8691582962123687	host	gene-PA5149.1	1.159857472635745	0	0	1
gene-PA3314	11.796084196723918	7.631363827963921	4.648257629679125	6.257555998868634	2.676745505744296	1.962164754340897	1.2594141205511196	0.9345791481061844	host	gene-PA3314	0.7570458333949025	0	0	1
gene-PA3079	849.9389087007918	542.2757355400245	1106.2853158636317	966.5838166252418	57.55002837350236	31.787069020322534	9.823430140298733	19.00310934482575	host	gene-PA3079	0.9904447937920237	0	1	1
gene-PA0710	1.86253961000904	2.244518772930565	1.743096611129672	0.0	0.0	0.0	0.0	0.0	host	gloA2	1.303356186196376	0	0	1
gene-PA4439	101.1979854771578	62.846525642055816	66.81870342663743	57.15234478966686	11.153106273934563	10.203256722572664	3.274476713432911	3.7383165924247375	host	trpS	0.8787740436019145	0	0	1
gene-PA0332	18.004549563420717	18.853957692616746	15.687869500167048	15.435304797209298	3.1228697567016783	3.924329508681794	1.0075312964408958	0.3115263827020614	host	gene-PA0332	0.7959682933743281	0	0	1
gene-PA0626	75.12243093703127	45.339279213197415	56.94115596356929	67.58160478778125	47.73529485243994	51.4087165637315	21.66192287347926	17.7570038140175	host	gene-PA0626	0.39202940051419133	0	0	1
gene-PA4721	72.63904479035254	64.64214066040027	31.375739000334097	29.61909839464487	3.1228697567016783	4.316762459549974	1.5112969446613436	1.8691582962123687	host	gene-PA4721	1.0377700130474703	0	0	1
gene-PA1031	295.5229514547676	162.952062914759	89.47895937132316	104.70977038106848	14.722100281593626	19.62164754340897	8.31213319563739	4.049842975126799	host	gene-PA1031	1.0882373795218379	0	0	1
gene-PA2102	18.004549563420717	19.75176520178897	8.13445085193847	7.926237598566937	0.8922485019147652	0.3924329508681794	0.2518828241102239	0.3115263827020614	host	gene-PA2102	1.0863160076187748	0	0	1
gene-PA2936	0.6208465366696799	1.346711263758339	0.5810322037098906	2.085851999622878	0.0	0.0	0.0	0.6230527654041229	host	gene-PA2936	1.0515406703331402	0	0	1
gene-PA5408	39.73417834685952	9.426978846308373	9.877547463068142	9.177748798340664	1.7844970038295305	1.5697318034727177	0.2518828241102239	0.0	host	gene-PA5408	1.3700722265402014	0	0	1
gene-PA0793	245.23438198452357	68.23337069708917	137.1236000755342	80.5138871854431	11.153106273934563	6.278927213890871	2.015062592881792	3.7383165924247375	host	gene-PA0793	1.1620262640970034	0	0	1
gene-PA1373	11.796084196723918	3.591230036688904	8.71548305564836	6.67472639879321	1.338372752872148	3.139463606945436	1.0075312964408958	0.3115263827020614	host	fabF2	0.8404295791946429	0	0	1
gene-PA3617	417.8297191786946	294.031959253904	211.49572215040016	200.2417919637963	48.62754335435471	55.333046072413296	24.180751114581497	17.445477431315442	host	recA	0.8654786402878158	0	0	1
gene-PA1013	349.5366001450297	239.71460494898437	225.4404950394376	220.6831415601005	39.70505833520705	41.9903257428952	15.112969446613436	18.068530196719564	host	purC	0.8435107759102585	0	0	1
gene-PA2800	165.76602529080452	173.2768492702396	167.9183068721584	183.1378055668887	36.582188578505374	30.217337216849817	14.609203798392988	15.26479275240101	host	gene-PA2800	0.7588774871875479	0	0	1
gene-PA3109	37.87163873685047	31.87216657561402	38.34812544485278	48.80893679117535	8.922485019147652	8.633524919099948	2.770711065212464	3.1152638270206143	host	gene-PA3109	0.7697880202224545	0	0	1
gene-PA0499	22.971321856778157	12.12040137382505	8.71548305564836	8.343407998491513	2.230621254786913	1.5697318034727177	1.0075312964408958	0.9345791481061844	host	gene-PA0499	0.9899049504064749	0	0	1
gene-PA1022	42.21756449353824	30.9743590664418	28.470577981784643	22.11003119600251	4.015118258616443	2.747030656077256	2.266945416992016	1.2461055308082458	host	gene-PA1022	0.9015026743582627	0	0	1
